,price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,floor_coef,is_balcony,is_first_floor,is_last_floor,is_park_near,is_airport_near,is_center_near,is_pond_near,is_one_room,is_two_room,is_three_room,is_apartaments
16127,3500000.0,32.3,1,2.55,9,16.4,4,False,8.77,0.4444444444444444,True,False,False,False,False,False,True,True,False,False,False
16128,4200000.0,50.0,4,2.93,5,38.0,5,False,5.5,1.0,False,False,True,True,False,False,True,False,False,False,True
16129,2500000.0,48.0,3,2.77,5,34.0,2,False,5.0,0.4,True,False,False,False,False,False,False,False,False,True,False
16130,3890000.0,35.0,1,2.65,17,16.0,4,False,10.7,0.23529411764705882,True,False,False,True,False,False,True,True,False,False,False
16131,3800000.0,72.3,3,2.77,9,48.0,9,False,7.5,1.0,True,False,True,True,False,False,True,False,False,True,False
16132,4890000.0,42.0,1,2.76,25,18.0,15,False,11.0,0.6,True,False,False,False,False,False,False,True,False,False,False
16133,4500000.0,43.0,1,2.72,25,17.0,5,False,13.0,0.2,False,False,False,False,False,False,False,True,False,False,False
16134,2400000.0,36.0,1,2.72,9,17.1,8,False,8.3,0.8888888888888888,True,False,False,False,False,False,False,True,False,False,False
16135,1980000.0,53.0,3,2.77,5,18.0,5,False,6.0,1.0,True,False,True,False,False,False,False,False,False,True,False
16136,3900000.0,35.56,1,2.7,25,16.71,2,False,10.17,0.08,True,False,False,False,False,False,False,True,False,False,False
16137,9470000.0,64.8,1,2.72,10,17.87,5,False,9.54,0.5,True,False,False,True,False,False,True,True,False,False,False
16138,2570000.0,30.7,1,2.7,5,16.0,5,False,9.54,1.0,False,False,True,True,False,False,False,True,False,False,False
16139,3990000.0,44.5,1,2.55,10,20.0,1,False,13.0,0.1,True,True,False,True,False,False,True,True,False,False,False
16140,5100000.0,46.0,2,2.65,5,21.0,3,False,8.0,0.6,True,False,False,True,False,False,False,False,True,False,False
16141,3100000.0,35.5,1,2.7,10,15.8,5,False,8.3,0.5,True,False,False,True,False,False,True,True,False,False,False
16142,3564000.0,53.0,2,2.75,12,28.0,8,False,12.0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
16143,7300000.0,87.1,4,2.93,9,59.9,1,False,9.0,0.1111111111111111,True,True,False,True,False,False,False,False,False,False,True
16144,3750000.0,59.0,2,2.75,3,36.0,2,False,7.0,0.6666666666666666,False,False,False,False,False,False,True,False,True,False,False
16145,5832558.0,53.3,1,2.72,16,17.87,2,False,9.54,0.125,True,False,False,True,False,False,False,True,False,False,False
16146,2270000.0,61.0,2,2.75,4,34.0,3,False,8.0,0.75,True,False,False,False,False,False,False,False,True,False,False
16147,5200000.0,50.0,2,2.75,12,27.0,11,False,7.5,0.9166666666666666,True,False,False,True,False,False,True,False,True,False,False
16148,3670000.0,41.6,3,2.5,5,29.7,1,False,5.3,0.2,True,True,False,True,False,False,True,False,False,True,False
16149,10500000.0,83.5,3,2.61,14,46.9,5,False,12.1,0.35714285714285715,True,False,False,False,False,False,True,False,False,True,False
16150,6099000.0,48.2,1,2.5,13,21.3,3,False,14.7,0.23076923076923078,True,False,False,True,False,False,False,True,False,False,False
16151,6900000.0,62.7,3,2.77,5,41.1,2,False,10.0,0.4,False,False,False,True,False,False,False,False,False,True,False
16152,5290000.0,66.0,3,2.77,16,40.0,16,False,11.0,1.0,True,False,True,False,False,False,False,False,False,True,False
16153,3950000.0,48.0,2,2.75,9,30.0,1,False,6.0,0.1111111111111111,True,True,False,False,False,False,True,False,True,False,False
16154,6900000.0,56.5,2,2.5,14,35.7,9,False,7.6,0.6428571428571429,True,False,False,True,False,False,False,False,True,False,False
16155,6200000.0,67.7,3,2.6,9,43.0,5,False,8.0,0.5555555555555556,True,False,False,False,False,False,False,False,False,True,False
16156,4050000.0,64.1,3,2.5,9,46.2,2,False,6.1,0.2222222222222222,True,False,False,False,False,False,True,False,False,True,False
16157,9800000.0,79.0,3,2.77,17,51.0,13,False,9.0,0.7647058823529411,True,False,False,True,False,False,False,False,False,True,False
16158,7200000.0,60.0,2,2.8,16,31.7,11,False,10.5,0.6875,True,False,False,False,False,False,True,False,True,False,False
16159,2999999.0,53.7,2,2.75,4,36.0,4,False,7.0,1.0,True,False,True,False,False,False,False,False,True,False,False
16160,6248700.0,78.6,3,2.77,19,47.36,18,False,12.9,0.9473684210526315,True,False,False,False,False,False,True,False,False,True,False
16161,2150000.0,29.3,1,2.5,9,15.3,8,False,6.0,0.8888888888888888,True,False,False,True,False,False,False,True,False,False,False
16162,1499000.0,34.0,1,2.72,5,17.8,3,False,6.3,0.6,True,False,False,False,False,False,False,True,False,False,False
16163,3950000.0,46.5,2,2.75,5,31.0,3,False,5.5,0.6,False,False,False,False,False,False,True,False,True,False,False
16164,4400000.0,55.0,2,2.65,12,31.0,10,False,10.0,0.8333333333333334,True,False,False,False,False,False,True,False,True,False,False
16165,3350000.0,44.0,2,2.5,5,29.5,3,False,7.0,0.6,False,False,False,False,False,False,True,False,True,False,False
16166,4500000.0,37.5,1,2.7,25,18.0,7,False,12.0,0.28,True,False,False,True,False,False,True,True,False,False,False
16167,2500000.0,50.5,3,2.8,4,29.3,1,False,7.2,0.25,True,True,False,False,False,False,False,False,False,True,False
16168,3750000.0,45.4,2,2.5,9,28.6,6,False,8.2,0.6666666666666666,True,False,False,True,False,False,False,False,True,False,False
16169,4850000.0,37.2,1,2.72,21,18.0,7,False,9.0,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,False
16170,3700000.0,44.0,2,2.75,9,31.69,4,False,9.95,0.4444444444444444,False,False,False,True,False,False,False,False,True,False,False
16171,2600000.0,33.0,1,2.72,25,18.0,14,False,9.54,0.56,False,False,False,False,False,False,True,True,False,False,False
16172,4200000.0,44.5,2,2.5,5,29.1,4,False,6.0,0.8,True,False,False,True,False,False,True,False,True,False,False
16173,2150000.0,35.3,1,2.6,5,18.2,4,False,7.1,0.8,False,False,False,False,False,False,False,True,False,False,False
16174,2950000.0,70.0,3,2.77,5,42.0,5,False,7.0,1.0,False,False,True,False,False,False,False,False,False,True,False
16175,3770000.0,43.0,1,2.75,25,16.5,9,False,12.5,0.36,True,False,False,False,False,False,True,True,False,False,False
16176,7000000.0,63.0,2,2.75,7,34.0,3,False,9.0,0.42857142857142855,False,False,False,False,False,False,True,False,True,False,False
16177,3790000.0,38.8,1,2.65,12,20.2,12,False,10.2,1.0,True,False,True,False,False,False,True,True,False,False,False
16178,3250000.0,33.0,1,2.6,9,18.7,7,False,6.8,0.7777777777777778,True,False,False,False,False,False,False,True,False,False,False
16179,7145000.0,63.8,2,2.65,19,35.0,18,False,11.0,0.9473684210526315,True,False,False,True,False,False,False,False,True,False,False
16180,4350000.0,39.2,1,2.73,16,17.87,14,False,8.1,0.875,True,False,False,True,False,False,False,True,False,False,False
16181,3800000.0,45.5,2,2.75,5,30.0,4,False,7.0,0.8,True,False,False,False,False,False,False,False,True,False,False
16182,8500000.0,64.4,2,2.8,16,36.0,4,False,12.0,0.25,True,False,False,False,False,False,True,False,True,False,False
16183,3740000.0,34.09,1,2.65,18,15.9,14,False,10.59,0.7777777777777778,True,False,False,False,False,False,True,True,False,False,False
16184,3050000.0,46.0,2,2.5,4,29.0,2,False,5.5,0.5,True,False,False,False,False,False,False,False,True,False,False
16185,5200000.0,53.1,2,2.75,14,30.0,11,False,7.9,0.7857142857142857,True,False,False,False,False,False,False,False,True,False,False
16186,4600000.0,40.1,1,2.8,18,19.0,12,False,11.7,0.6666666666666666,True,False,False,False,False,False,False,True,False,False,False
16187,3600000.0,31.23,1,2.8,23,15.0,11,False,10.0,0.4782608695652174,True,False,False,False,False,False,False,True,False,False,False
16188,3850000.0,68.0,3,2.77,9,38.0,9,False,9.0,1.0,True,False,True,False,False,False,True,False,False,True,False
16189,2000000.0,30.7,1,2.5,5,17.2,1,False,5.2,0.2,True,True,False,False,False,False,False,True,False,False,False
16190,4100000.0,63.1,2,2.64,6,32.4,6,False,10.0,1.0,True,False,True,False,False,False,False,False,True,False,False
16191,3100000.0,32.8,1,2.72,12,17.6,11,False,6.3,0.9166666666666666,False,False,False,True,False,False,False,True,False,False,False
16192,11000000.0,72.2,2,2.75,16,40.2,9,False,11.4,0.5625,True,False,False,False,False,False,True,False,True,False,False
16193,3100000.0,32.0,1,2.54,9,18.0,8,False,6.0,0.8888888888888888,True,False,False,True,False,False,False,True,False,False,False
16194,3150000.0,38.0,1,2.65,21,15.6,9,False,10.4,0.42857142857142855,False,False,False,False,False,False,False,True,False,False,False
16195,4800000.0,52.0,2,2.65,16,28.0,12,False,10.0,0.75,True,False,False,False,False,False,True,False,True,False,False
16196,8300000.0,60.0,2,2.75,10,31.69,7,False,9.95,0.7,True,False,False,True,False,False,True,False,True,False,False
16197,3600000.0,53.0,2,2.75,5,30.0,5,False,9.0,1.0,True,False,True,False,False,False,False,False,True,False,False
16198,3150000.0,29.4,1,2.5,5,16.9,3,False,5.3,0.6,True,False,False,True,False,False,False,True,False,False,False
16199,4790000.0,63.5,3,2.55,9,46.7,4,False,6.1,0.4444444444444444,True,False,False,False,False,False,False,False,False,True,False
16200,4100000.0,40.2,1,2.78,10,17.7,10,False,13.0,1.0,True,False,True,False,False,False,True,True,False,False,False
16201,4478000.0,60.0,2,2.75,13,36.0,5,False,12.5,0.38461538461538464,True,False,False,False,False,False,False,False,True,False,False
16202,3200000.0,35.4,1,2.72,20,15.5,10,False,9.0,0.5,True,False,False,False,False,False,False,True,False,False,False
16203,3480000.0,42.0,2,2.75,5,27.6,5,False,6.1,1.0,False,False,True,False,False,False,True,False,True,False,False
16204,2550000.0,37.0,1,2.72,5,17.0,1,False,9.0,0.2,True,True,False,False,False,False,False,True,False,False,False
16205,5750000.0,48.0,2,2.75,19,31.69,12,False,9.95,0.631578947368421,True,False,False,False,False,False,False,False,True,False,False
16206,2200000.0,44.7,2,2.5,5,30.2,1,False,7.3,0.2,True,True,False,False,False,False,False,False,True,False,False
16207,3400000.0,40.0,1,2.55,16,18.0,3,False,13.0,0.1875,True,False,False,False,False,False,False,True,False,False,False
16208,2450000.0,53.0,2,2.5,5,29.5,1,False,8.5,0.2,True,True,False,False,False,False,False,False,True,False,False
16209,4300000.0,49.0,2,2.55,9,32.0,5,False,9.0,0.5555555555555556,False,False,False,True,False,False,True,False,True,False,False
16210,4990000.0,56.7,2,2.75,8,33.2,5,False,7.3,0.625,True,False,False,False,False,False,False,False,True,False,False
16211,4800000.0,44.7,2,2.5,9,27.8,5,False,6.7,0.5555555555555556,True,False,False,True,False,False,False,False,True,False,False
16212,3100000.0,58.7,2,2.75,2,29.9,1,False,9.1,0.5,True,True,False,False,False,False,False,False,True,False,False
16213,4500000.0,52.0,3,2.55,9,36.0,7,False,7.0,0.7777777777777778,True,False,False,False,False,False,False,False,False,True,False
16214,3435000.0,30.3,1,2.65,9,17.9,4,False,6.2,0.4444444444444444,True,False,False,False,False,False,True,True,False,False,False
16215,2080000.0,33.0,1,2.6,5,18.0,4,False,6.2,0.8,False,False,False,False,False,False,False,True,False,False,False
16216,5500000.0,79.0,4,2.7,9,65.0,2,False,13.66,0.2222222222222222,True,False,False,False,False,False,False,False,False,False,True
16217,6995000.0,62.5,2,2.6,25,37.3,2,False,11.2,0.08,True,False,False,True,False,False,False,False,True,False,False
16218,3570000.0,35.9,1,2.72,5,22.9,3,False,7.4,0.6,False,False,False,False,False,False,True,True,False,False,False
16219,5900000.0,56.9,3,2.89,9,41.0,9,False,5.6,1.0,False,False,True,False,False,False,False,False,False,True,False
16220,3990000.0,60.0,2,2.8,3,29.0,2,False,16.0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False
16221,4900000.0,62.0,3,2.77,9,39.0,8,False,8.0,0.8888888888888888,False,False,False,False,False,False,False,False,False,True,False
16222,4500000.0,34.2,1,2.72,17,17.87,13,False,9.54,0.7647058823529411,True,False,False,False,False,False,False,True,False,False,False
16223,6800000.0,46.5,1,2.8,22,18.1,15,False,12.0,0.6818181818181818,True,False,False,True,False,False,False,True,False,False,False
16224,2400000.0,47.5,2,2.75,5,28.6,1,False,7.3,0.2,False,True,False,False,False,False,False,False,True,False,False
16225,4000000.0,62.2,2,2.75,9,32.6,1,False,13.0,0.1111111111111111,False,True,False,False,False,False,False,False,True,False,False
16226,9800000.0,84.6,2,2.75,10,43.6,9,False,13.5,0.9,True,False,False,False,False,False,True,False,True,False,False
16227,4530000.0,44.5,2,2.5,5,27.4,5,False,6.0,1.0,True,False,True,True,False,False,False,False,True,False,False
16228,5650000.0,76.0,4,2.5,9,52.0,1,False,7.8,0.1111111111111111,True,True,False,True,False,False,True,False,False,False,True
16229,2900000.0,30.8,1,2.5,5,16.9,4,False,6.0,0.8,True,False,False,False,False,False,False,True,False,False,False
16230,3950000.0,73.1,3,2.77,5,47.36,5,False,11.28,1.0,True,False,True,False,False,False,False,False,False,True,False
16231,2170000.0,22.2,1,2.72,18,12.0,7,True,9.54,0.3888888888888889,True,False,False,False,False,False,False,True,False,False,False
16232,1600000.0,43.0,2,2.5,2,26.8,2,False,6.5,1.0,True,False,True,False,False,False,False,False,True,False,False
16233,5200000.0,78.6,3,2.77,9,47.2,9,False,12.0,1.0,False,False,True,False,False,False,True,False,False,True,False
16234,5194638.0,39.42,1,2.55,5,20.11,4,False,9.08,0.8,True,False,False,True,False,False,True,True,False,False,False
16235,6500000.0,75.0,3,2.77,9,45.3,2,False,9.0,0.2222222222222222,False,False,False,True,False,False,True,False,False,True,False
16236,3380000.0,56.0,2,2.7,4,29.0,3,False,10.0,0.75,True,False,False,False,False,False,False,False,True,False,False
16237,3800000.0,43.2,1,2.75,5,20.5,4,False,12.0,0.8,True,False,False,False,False,False,False,True,False,False,False
16238,3300000.0,34.1,1,2.72,25,17.6,2,False,8.0,0.08,True,False,False,False,False,False,True,True,False,False,False
16239,4770338.0,67.9,2,2.75,22,35.33,7,False,13.55,0.3181818181818182,True,False,False,False,False,False,False,False,True,False,False
16240,5190000.0,39.7,1,2.72,25,20.0,15,False,10.0,0.6,True,False,False,True,False,False,False,True,False,False,False
16241,3120000.0,62.7,2,2.9,4,32.8,2,False,8.0,0.5,True,False,False,False,False,False,False,False,True,False,False
16242,6201000.0,78.6,3,2.75,22,48.88,4,False,12.02,0.18181818181818182,True,False,False,False,False,False,False,False,False,True,False
16243,3950000.0,31.2,1,2.5,9,15.6,2,False,8.2,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False
16244,4950000.0,41.0,1,2.7,17,20.0,6,False,10.8,0.35294117647058826,True,False,False,False,False,False,False,True,False,False,False
16245,2800000.0,32.3,1,2.72,9,17.8,9,False,6.3,1.0,True,False,True,True,False,False,True,True,False,False,False
16246,5200000.0,59.7,3,2.6,9,35.0,6,False,7.0,0.6666666666666666,True,False,False,False,False,False,True,False,False,True,False
16247,1650000.0,40.0,1,2.72,2,18.0,2,False,9.0,1.0,True,False,True,False,False,False,False,True,False,False,False
16248,6300000.0,44.6,1,2.8,26,17.0,16,False,9.0,0.6153846153846154,True,False,False,False,False,False,True,True,False,False,False
16249,6100000.0,46.8,1,2.8,17,22.0,8,False,16.0,0.47058823529411764,True,False,False,False,False,False,False,True,False,False,False
16250,2900000.0,60.6,3,2.55,5,44.4,5,False,5.2,1.0,False,False,True,False,False,False,False,False,False,True,False
16251,5882539.0,53.9,1,2.72,4,17.87,1,False,15.1,0.25,True,True,False,True,False,False,False,True,False,False,False
16252,10500000.0,81.7,3,2.7,25,48.7,17,False,12.8,0.68,True,False,False,True,False,False,True,False,False,True,False
16253,8548000.0,60.44,2,2.75,16,33.4,14,False,15.1,0.875,True,False,False,False,False,False,True,False,True,False,False
16254,3500000.0,45.6,2,2.75,5,28.5,3,False,6.7,0.6,False,False,False,False,False,False,False,False,True,False,False
16255,3650000.0,32.5,1,2.72,20,17.87,16,False,9.54,0.8,True,False,False,False,False,False,True,True,False,False,False
16256,3300000.0,45.3,2,2.5,5,30.0,1,False,6.0,0.2,False,True,False,True,False,False,False,False,True,False,False
16257,4000000.0,32.6,1,2.55,22,17.9,22,False,6.4,1.0,False,False,True,True,False,False,False,True,False,False,False
16258,3830000.0,37.4,1,2.72,25,17.7,9,False,10.1,0.36,True,False,False,False,False,False,True,True,False,False,False
16259,2900000.0,60.0,2,2.75,5,29.0,5,False,9.0,1.0,False,False,True,False,False,False,False,False,True,False,False
16260,4000000.0,41.4,1,2.72,16,17.0,3,False,12.4,0.1875,True,False,False,False,False,False,False,True,False,False,False
16261,7800000.0,80.0,2,2.6,10,34.0,10,False,11.0,1.0,True,False,True,False,False,False,False,False,True,False,False
16262,9685000.0,76.9,3,2.75,25,44.8,12,False,10.8,0.48,True,False,False,True,False,False,False,False,False,True,False
16263,5100000.0,76.6,3,2.64,10,47.7,10,False,10.1,1.0,True,False,True,False,False,False,False,False,False,True,False
16264,3490000.0,38.1,1,2.8,16,17.0,7,False,10.3,0.4375,True,False,False,False,False,False,False,True,False,False,False
16265,5200000.0,65.6,3,2.5,9,30.8,3,False,6.3,0.3333333333333333,True,False,False,False,False,False,True,False,False,True,False
16266,5900000.0,72.0,3,2.7,9,48.5,1,False,9.0,0.1111111111111111,False,True,False,False,False,False,False,False,False,True,False
16267,5810000.0,47.4,2,2.5,17,29.4,9,False,8.4,0.5294117647058824,True,False,False,False,False,False,True,False,True,False,False
16268,3500000.0,30.8,1,2.55,5,16.9,5,False,5.5,1.0,True,False,True,False,False,False,True,True,False,False,False
16269,4900000.0,39.0,1,2.65,10,19.0,4,False,11.0,0.4,True,False,False,False,False,False,True,True,False,False,False
16270,6649000.0,71.0,3,2.77,9,48.0,1,False,15.0,0.1111111111111111,False,True,False,False,False,False,True,False,False,True,False
16271,5850000.0,45.0,2,2.75,5,25.0,5,False,12.0,1.0,True,False,True,True,False,True,True,False,True,False,False
16272,6500000.0,54.7,2,2.75,16,31.4,8,False,10.0,0.5,True,False,False,True,False,False,True,False,True,False,False
16273,9300000.0,96.3,3,2.75,26,55.0,13,False,11.5,0.5,False,False,False,False,False,False,True,False,False,True,False
16274,4600000.0,44.0,1,2.72,22,20.0,19,False,10.0,0.8636363636363636,True,False,False,False,False,False,True,True,False,False,False
16275,1500000.0,46.3,3,2.77,2,36.7,2,False,5.8,1.0,True,False,True,False,False,False,False,False,False,True,False
16276,3300000.0,34.0,1,2.72,9,17.8,6,False,8.8,0.6666666666666666,False,False,False,True,False,False,False,True,False,False,False
16277,1650000.0,30.5,1,2.72,5,17.0,3,False,7.0,0.6,False,False,False,False,False,False,False,True,False,False,False
16278,2200000.0,44.0,2,2.75,5,27.22,4,False,5.4,0.8,True,False,False,False,False,False,False,False,True,False,False
16279,3850000.0,44.0,2,2.55,5,28.5,2,False,5.5,0.4,True,False,False,True,False,False,False,False,True,False,False
16280,6250000.0,87.0,2,2.85,16,44.0,13,False,16.2,0.8125,True,False,False,True,False,False,False,False,True,False,False
16281,4100000.0,36.4,2,2.75,9,21.0,3,False,7.0,0.3333333333333333,False,False,False,True,False,False,False,False,True,False,False
16282,3300000.0,58.0,2,2.75,10,30.0,1,False,8.0,0.1,True,True,False,False,False,False,False,False,True,False,False
16283,10600000.0,77.2,2,2.75,5,44.0,5,False,12.6,1.0,True,False,True,True,False,False,True,False,True,False,False
16284,3400000.0,23.0,1,2.72,24,13.0,18,True,9.54,0.75,True,False,False,False,False,False,True,True,False,False,False
16285,3000000.0,64.0,3,2.77,2,45.9,1,False,6.0,0.5,True,True,False,False,False,False,False,False,False,True,False
16286,2780000.0,24.5,1,2.72,15,14.0,3,False,9.54,0.2,True,False,False,False,False,False,False,True,False,False,False
16287,3560000.0,35.0,1,2.6,8,16.0,3,False,9.0,0.375,True,False,False,True,False,False,False,True,False,False,False
16288,6800000.0,58.0,2,2.75,20,32.6,16,False,9.6,0.8,True,False,False,False,False,False,True,False,True,False,False
16289,6100000.0,43.0,1,2.72,5,21.0,3,False,12.0,0.6,True,False,False,True,False,False,False,True,False,False,False
16290,4800000.0,33.7,1,2.75,18,16.9,4,False,8.7,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False
16291,2500000.0,44.7,2,2.55,9,27.0,2,False,6.2,0.2222222222222222,True,False,False,False,False,False,False,False,True,False,False
16292,5750000.0,53.0,2,2.75,17,33.0,13,False,9.0,0.7647058823529411,True,False,False,True,False,False,False,False,True,False,False
16293,1900000.0,51.0,2,2.55,9,31.0,3,False,7.2,0.3333333333333333,True,False,False,False,False,False,False,False,True,False,False
16294,3000000.0,31.6,1,2.5,12,17.8,8,False,12.0,0.6666666666666666,True,False,False,False,False,False,True,True,False,False,False
16295,2200000.0,35.8,1,2.5,5,18.2,4,False,7.1,0.8,True,False,False,False,False,False,False,True,False,False,False
16296,7500000.0,91.0,3,2.77,16,39.0,11,False,15.0,0.6875,True,False,False,False,False,False,False,False,False,True,False
16297,5000000.0,40.9,2,2.5,5,30.0,2,False,9.95,0.4,True,False,False,False,False,False,True,False,True,False,False
16298,6200000.0,57.0,3,2.77,5,42.0,4,False,5.0,0.8,True,False,False,True,False,False,False,False,False,True,False
16299,8200000.0,68.2,3,2.55,10,37.9,2,False,8.2,0.2,True,False,False,False,False,False,False,False,False,True,False
16300,5300000.0,43.2,2,2.55,11,26.0,4,False,7.5,0.36363636363636365,True,False,False,False,False,False,True,False,True,False,False
16301,3950000.0,31.0,1,2.5,5,17.0,1,False,6.2,0.2,True,True,False,True,False,False,True,True,False,False,False
16302,2250000.0,56.0,3,2.77,5,44.0,4,False,11.28,0.8,True,False,False,False,False,False,False,False,False,True,False
16303,1700000.0,30.1,1,2.5,5,15.7,5,False,5.9,1.0,True,False,True,False,False,False,False,True,False,False,False
16304,3300000.0,42.0,1,2.8,9,17.0,9,False,14.0,1.0,True,False,True,False,False,False,False,True,False,False,False
16305,7200000.0,58.0,2,2.75,25,31.0,5,False,11.0,0.2,True,False,False,True,False,False,False,False,True,False,False
16306,5250000.0,41.0,1,2.72,24,18.2,3,False,11.1,0.125,True,False,False,True,False,False,False,True,False,False,False
16307,3450000.0,33.0,1,2.5,12,17.0,9,False,6.2,0.75,True,False,False,False,False,False,True,True,False,False,False
16308,5800000.0,44.0,1,2.72,22,20.0,7,False,10.5,0.3181818181818182,True,False,False,False,False,False,True,True,False,False,False
16309,4920000.0,59.1,3,2.55,9,37.9,6,False,7.0,0.6666666666666666,True,False,False,False,False,False,False,False,False,True,False
16310,2840000.0,50.8,2,2.75,13,31.69,7,False,9.95,0.5384615384615384,True,False,False,False,False,False,False,False,True,False,False
16311,2750000.0,44.0,2,2.75,3,31.0,1,False,6.0,0.3333333333333333,True,True,False,True,False,False,False,False,True,False,False
16312,5200000.0,58.6,3,2.77,5,41.9,5,False,5.9,1.0,False,False,True,False,False,False,True,False,False,True,False
16313,5000000.0,53.5,2,2.5,9,21.5,1,False,7.7,0.1111111111111111,True,True,False,True,False,False,False,False,True,False,False
16314,4300000.0,43.03,1,2.75,12,18.3,8,False,15.03,0.6666666666666666,True,False,False,False,False,False,True,True,False,False,False
16315,6830000.0,44.5,1,2.72,11,22.0,6,False,10.2,0.5454545454545454,False,False,False,False,False,False,True,True,False,False,False
16316,5625000.0,62.9,3,2.65,12,41.6,7,False,7.5,0.5833333333333334,True,False,False,False,False,False,False,False,False,True,False
16317,2800000.0,73.0,3,2.75,2,52.0,1,False,8.0,0.5,True,True,False,False,False,False,False,False,False,True,False
16318,3390000.0,35.0,1,2.72,11,16.0,9,False,9.5,0.8181818181818182,True,False,False,False,False,False,False,True,False,False,False
16319,2400000.0,30.6,1,2.72,5,16.7,2,False,6.5,0.4,False,False,False,False,False,False,False,True,False,False,False
16320,3790000.0,39.0,1,2.83,6,22.0,2,False,7.0,0.3333333333333333,True,False,False,True,False,False,True,True,False,False,False
16321,1700000.0,45.0,2,2.75,2,31.0,2,False,6.0,1.0,False,False,True,False,False,False,False,False,True,False,False
16322,6755060.0,56.13,2,2.75,25,29.0,2,False,11.55,0.08,True,False,False,True,False,False,False,False,True,False,False
16323,3150000.0,34.0,1,2.72,12,14.0,2,False,14.0,0.16666666666666666,False,False,False,False,False,False,True,True,False,False,False
16324,3400000.0,32.0,1,2.6,9,17.9,6,False,6.3,0.6666666666666666,True,False,False,False,False,False,False,True,False,False,False
16325,1600000.0,46.0,2,2.5,5,31.69,2,False,9.95,0.4,True,False,False,False,False,False,False,False,True,False,False
16326,6300000.0,60.0,2,2.75,8,29.0,8,False,12.8,1.0,False,False,True,False,False,False,False,False,True,False,False
16327,5100000.0,52.0,2,2.6,10,26.2,6,False,8.3,0.6,True,False,False,True,False,False,True,False,True,False,False
16328,2200000.0,33.1,1,2.5,5,17.7,3,False,5.5,0.6,True,False,False,False,False,False,False,True,False,False,False
16329,4150000.0,43.0,2,2.75,5,30.0,1,False,9.95,0.2,True,True,False,True,False,False,False,False,True,False,False
16330,3850000.0,45.0,2,2.75,5,32.0,4,False,7.0,0.8,True,False,False,False,False,False,True,False,True,False,False
16331,4200000.0,60.0,3,2.77,5,43.0,1,False,7.2,0.2,True,True,False,False,False,False,True,False,False,True,False
16332,4900000.0,76.0,3,2.77,5,46.0,4,False,9.0,0.8,True,False,False,False,False,False,False,False,False,True,False
16333,5100000.0,61.8,3,2.55,9,39.5,5,False,9.9,0.5555555555555556,True,False,False,False,False,False,True,False,False,True,False
16334,3200000.0,34.0,1,2.7,9,16.0,6,False,9.0,0.6666666666666666,True,False,False,True,False,False,True,True,False,False,False
16335,3800000.0,35.6,1,2.72,25,15.4,21,False,10.4,0.84,True,False,False,False,False,False,False,True,False,False,False
16336,2700000.0,30.0,1,2.75,10,15.5,2,False,7.2,0.2,False,False,False,True,False,False,False,True,False,False,False
16337,2537830.0,36.0,1,2.72,4,17.87,2,False,10.0,0.5,True,False,False,False,False,False,False,True,False,False,False
16338,5200000.0,61.8,3,2.5,9,41.7,5,False,8.2,0.5555555555555556,True,False,False,False,False,False,True,False,False,True,False
16339,1200000.0,18.0,1,2.72,4,8.0,4,False,9.54,1.0,True,False,True,False,False,False,False,True,False,False,False
16340,4500000.0,37.0,1,2.5,12,18.0,4,False,10.8,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,False
16341,4890000.0,48.0,2,2.6,14,28.0,11,False,7.5,0.7857142857142857,True,False,False,False,False,False,True,False,True,False,False
16342,1950000.0,36.0,1,2.6,5,18.0,3,False,6.0,0.6,True,False,False,False,False,False,False,True,False,False,False
16343,5650000.0,55.0,2,2.75,5,33.6,1,False,11.5,0.2,True,True,False,True,False,True,True,False,True,False,False
16344,2200000.0,33.4,1,2.5,5,18.2,3,False,5.7,0.6,True,False,False,False,False,False,False,True,False,False,False
16345,4800000.0,50.0,2,2.6,9,31.69,5,False,9.95,0.5555555555555556,True,False,False,True,False,False,False,False,True,False,False
16346,3150000.0,29.0,1,2.96,9,15.0,4,False,7.0,0.4444444444444444,True,False,False,False,False,False,True,True,False,False,False
16347,4500000.0,50.4,2,2.52,9,30.9,8,False,7.0,0.8888888888888888,True,False,False,False,False,False,True,False,True,False,False
16348,4399000.0,45.0,2,2.5,5,28.0,2,False,10.0,0.4,True,False,False,False,False,False,True,False,True,False,False
16349,3250000.0,35.0,1,2.55,7,16.4,1,False,7.8,0.14285714285714285,True,True,False,True,False,False,True,True,False,False,False
16350,3290000.0,42.0,1,2.72,16,16.0,1,False,11.0,0.0625,True,True,False,False,False,False,False,True,False,False,False
16351,4980000.0,60.0,3,2.5,5,46.0,4,False,6.4,0.8,True,False,False,False,False,False,False,False,False,True,False
16352,5395000.0,40.4,1,2.6,17,20.2,14,False,10.7,0.8235294117647058,True,False,False,True,False,False,True,True,False,False,False
16353,3800000.0,33.4,1,2.7,12,14.0,6,False,9.0,0.5,False,False,False,False,False,False,False,True,False,False,False
